country,facility_code,uid,created_date
NGA,20/12/1/1/1/0002,NGA-021983,2026-05-15
NGA,20/25/1/1/2/0005,NGA-021984,2026-05-15
NGA,20/02/1/1/1/0007,NGA-021985,2026-05-15
NGA,20/21/1/1/1/0023,NGA-021986,2026-05-15
NGA,20/29/1/1/1/0063,NGA-021987,2026-05-15
NGA,20/28/1/1/1/0007,NGA-021988,2026-05-15
NGA,20/21/1/1/1/0002,NGA-021989,2026-05-15
NGA,20/25/1/1/1/0033,NGA-021990,2026-05-15
NGA,20/29/1/2/2/0001,NGA-021991,2026-05-15
NGA,20/17/1/2/2/0062,NGA-021992,2026-05-15
NGA,20/06/1/1/1/0012,NGA-021993,2026-05-15
NGA,20/06/1/1/1/0043,NGA-021994,2026-05-15
NGA,20/17/1/1/1/0063,NGA-021995,2026-05-15
NGA,20/06/1/1/1/0033,NGA-021996,2026-05-15
NGA,20/29/1/1/1/0017,NGA-021997,2026-05-15
NGA,20/28/1/1/1/0048,NGA-021998,2026-05-15
NGA,20/06/1/1/1/0067,NGA-021999,2026-05-15
NGA,20/09/1/1/1/0003,NGA-022000,2026-05-15
NGA,20/17/1/1/1/0045,NGA-022001,2026-05-15
NGA,20/06/1/1/1/0035,NGA-022002,2026-05-15
NGA,20/06/1/1/1/0048,NGA-022003,2026-05-15
NGA,20/28/1/1/1/0035,NGA-022004,2026-05-15
NGA,20/28/1/1/1/0003,NGA-022005,2026-05-15
NGA,20/06/1/1/1/0036,NGA-022006,2026-05-15
NGA,20/29/1/1/1/0039,NGA-022007,2026-05-15
NGA,20/06/1/1/1/0039,NGA-022008,2026-05-15
NGA,20/30/1/1/1/0057,NGA-022009,2026-05-15
NGA,20/06/1/1/1/0034,NGA-022010,2026-05-15
NGA,20/29/1/1/1/0013,NGA-022011,2026-05-15
NGA,20/29/1/1/1/0060,NGA-022012,2026-05-15
NGA,20/06/1/1/1/0052,NGA-022013,2026-05-15
NGA,20/29/1/1/1/0001,NGA-022014,2026-05-15
NGA,20/20/1/1/1/0048,NGA-022015,2026-05-15
NGA,20/06/1/1/1/0015,NGA-022016,2026-05-15
NGA,20/29/1/1/1/0054,NGA-022017,2026-05-15
NGA,20/06/1/1/1/0037,NGA-022018,2026-05-15
NGA,20/28/1/1/1/0031,NGA-022019,2026-05-15
NGA,20/06/1/1/1/0029,NGA-022020,2026-05-15
NGA,20/26/1/1/1/0029,NGA-022021,2026-05-15
NGA,20/26/1/1/1/0008,NGA-022022,2026-05-15
NGA,20/17/1/1/1/0059,NGA-022023,2026-05-15
NGA,20/26/1/1/1/0025,NGA-022024,2026-05-15
NGA,20/29/1/1/1/0027,NGA-022025,2026-05-15
NGA,20/06/1/1/1/0014,NGA-022026,2026-05-15
NGA,20/20/1/1/2/0046,NGA-022027,2026-05-15
NGA,20/26/1/1/1/0051,NGA-022028,2026-05-15
NGA,20/26/1/1/1/0061,NGA-022029,2026-05-15
NGA,20/23/1/1/1/0011,NGA-022030,2026-05-15
NGA,20/29/1/1/1/0071,NGA-022031,2026-05-15
NGA,20/17/1/1/1/0002,NGA-022032,2026-05-15
NGA,20/26/1/1/1/0031,NGA-022033,2026-05-15
NGA,20/29/1/1/1/0007,NGA-022034,2026-05-15
NGA,20/29/1/1/1/0028,NGA-022035,2026-05-15
NGA,20/29/1/1/1/0023,NGA-022036,2026-05-15
NGA,20/20/1/2/1/0001,NGA-022037,2026-05-15
NGA,20/27/1/1/1/0041,NGA-022038,2026-05-15
NGA,20/17/1/1/1/0031,NGA-022039,2026-05-15
NGA,20/26/1/1/1/0064,NGA-022040,2026-05-15
NGA,20/26/1/1/1/0045,NGA-022041,2026-05-15
NGA,20/26/1/1/1/0065,NGA-022042,2026-05-15
NGA,20/26/1/1/1/0015,NGA-022043,2026-05-15
NGA,20/27/1/1/1/0018,NGA-022044,2026-05-15
NGA,20/05/1/1/1/0071,NGA-022045,2026-05-15
NGA,20/27/1/1/1/0039,NGA-022046,2026-05-15
NGA,20/27/1/1/1/0043,NGA-022047,2026-05-15
NGA,20/26/1/1/1/0004,NGA-022048,2026-05-15
NGA,20/26/1/1/1/0044,NGA-022049,2026-05-15
NGA,20/27/1/1/1/0032,NGA-022050,2026-05-15
NGA,20/27/1/1/1/0011,NGA-022051,2026-05-15
NGA,20/26/1/1/1/0059,NGA-022052,2026-05-15
NGA,20/27/1/1/1/0005,NGA-022053,2026-05-15
NGA,20/26/1/1/1/0057,NGA-022054,2026-05-15
NGA,20/27/1/1/1/0033,NGA-022055,2026-05-15
NGA,20/27/1/1/1/0051,NGA-022056,2026-05-15
NGA,20/26/1/1/1/0006,NGA-022057,2026-05-15
NGA,20/27/1/1/1/0045,NGA-022058,2026-05-15
NGA,20/23/1/1/1/0004,NGA-022059,2026-05-15
NGA,20/27/1/1/1/0013,NGA-022060,2026-05-15
NGA,20/05/1/1/1/0071,NGA-022061,2026-05-15
NGA,20/27/1/1/1/0012,NGA-022062,2026-05-15
NGA,20/05/1/1/1/0014,NGA-022063,2026-05-15
NGA,20/27/1/1/1/0008,NGA-022064,2026-05-15
NGA,20/27/1/1/1/0027,NGA-022065,2026-05-15
NGA,20/15/1/1/1/0039,NGA-022066,2026-05-15
NGA,20/27/1/1/1/0029,NGA-022067,2026-05-15
NGA,20/26/1/1/1/0047,NGA-022068,2026-05-15
NGA,20/27/1/1/1/0020,NGA-022069,2026-05-15
NGA,20/27/1/1/1/0015,NGA-022070,2026-05-15
NGA,20/15/1/2/1/0001,NGA-022071,2026-05-15
NGA,20/27/1/1/1/0009,NGA-022072,2026-05-15
NGA,20/26/1/1/1/0022,NGA-022073,2026-05-15
NGA,20/11/1/1/1/0004,NGA-022074,2026-05-15
NGA,20/27/1/1/1/0001,NGA-022075,2026-05-15
NGA,20/11/1/1/1/0030,NGA-022076,2026-05-15
NGA,20/11/1/1/1/0015,NGA-022077,2026-05-15
NGA,20/11/1/1/2/0013,NGA-022078,2026-05-15
NGA,20/11/1/1/1/0014,NGA-022079,2026-05-15
NGA,20/27/1/1/1/0049,NGA-022080,2026-05-15
NGA,20/15/1/1/1/0051,NGA-022081,2026-05-15
NGA,20/11/1/1/1/0026,NGA-022082,2026-05-15
NGA,20/11/1/1/1/0003,NGA-022083,2026-05-15
NGA,20/11/1/1/1/0031,NGA-022084,2026-05-15
NGA,20/15/1/1/1/0006,NGA-022085,2026-05-15
NGA,20/15/1/1/1/0044,NGA-022086,2026-05-15
NGA,20/11/1/1/1/0018,NGA-022087,2026-05-15
NGA,20/11/1/1/1/0011,NGA-022088,2026-05-15
NGA,20/11/1/1/2/0007,NGA-022089,2026-05-15
NGA,20/11/1/1/1/0029,NGA-022090,2026-05-15
NGA,20/11/1/1/1/0013,NGA-022091,2026-05-15
NGA,20/24/1/1/1/0034,NGA-022092,2026-05-15
NGA,20/11/1/1/2/0003,NGA-022093,2026-05-15
NGA,20/11/1/1/1/0037,NGA-022094,2026-05-15
NGA,20/24/1/1/1/0010,NGA-022095,2026-05-15
NGA,20/11/1/1/1/0019,NGA-022096,2026-05-15
NGA,20/24/1/1/1/0024,NGA-022097,2026-05-15
NGA,20/11/1/1/1/0023,NGA-022098,2026-05-15
NGA,20/11/1/1/2/0002,NGA-022099,2026-05-15
NGA,11/11/1/1/1/0031,NGA-022100,2026-05-15
NGA,20/24/1/1/1/0027,NGA-022101,2026-05-15
NGA,20/33/1/1/1/0013,NGA-022102,2026-05-15
NGA,20/33/1/1/1/0026,NGA-022103,2026-05-15
NGA,20/20/1/1/1/0035,NGA-022104,2026-05-15
NGA,20/33/1/1/1/0001,NGA-022105,2026-05-15
NGA,20/10/1/2/1/0001,NGA-022106,2026-05-15
NGA,20/10/1/1/2/0027,NGA-022107,2026-05-15
NGA,20/10/1/1/1/0003,NGA-022108,2026-05-15
NGA,20/33/1/1/1/0023,NGA-022109,2026-05-15
NGA,20/33/1/1/1/0005,NGA-022110,2026-05-15
NGA,20/33/1/1/1/0024,NGA-022111,2026-05-15
NGA,20/33/1/1/1/0027,NGA-022112,2026-05-15
NGA,20/33/1/1/1/0040,NGA-022113,2026-05-15
NGA,20/33/1/1/1/0002,NGA-022114,2026-05-15
NGA,20/33/1/1/1/0035,NGA-022115,2026-05-15
NGA,20/33/1/1/1/0004,NGA-022116,2026-05-15
NGA,20/33/1/1/1/0025,NGA-022117,2026-05-15
NGA,20/33/1/1/1/0016,NGA-022118,2026-05-15
NGA,27/02/1/1/2/0026,NGA-022119,2026-05-15
NGA,20/33/1/1/1/0015,NGA-022120,2026-05-15
NGA,20/34/1/1/1/0001,NGA-022121,2026-05-15
NGA,20/34/1/1/1/0017,NGA-022122,2026-05-15
NGA,20/33/1/1/1/0019,NGA-022123,2026-05-15
NGA,20/34/1/1/1/0003,NGA-022124,2026-05-15
NGA,20/34/1/1/1/0010,NGA-022125,2026-05-15
NGA,20/34/1/1/1/0018,NGA-022126,2026-05-15
NGA,20/33/1/1/1/0007,NGA-022127,2026-05-15
NGA,20/04/1/2/1/0004,NGA-022128,2026-05-15
NGA,20/04/1/1/1/0015,NGA-022129,2026-05-15
NGA,20/04/1/1/1/0004,NGA-022130,2026-05-15
NGA,20/04/1/1/1/0039,NGA-022131,2026-05-15
NGA,20/04/1/1/1/0027,NGA-022132,2026-05-15
NGA,01/01/1/1/2/0071,NGA-022133,2026-05-15
NGA,20/04/1/1/1/0001,NGA-022134,2026-05-15
NGA,20/04/1/1/1/0003,NGA-022135,2026-05-15
NGA,20/04/1/1/1/0053,NGA-022136,2026-05-15
NGA,20/04/1/1/1/0025,NGA-022137,2026-05-15
NGA,20/04/1/1/1/0052,NGA-022138,2026-05-15
NGA,20/04/1/1/1/0009,NGA-022139,2026-05-15
NGA,20/04/1/1/1/0012,NGA-022140,2026-05-15
NGA,20/04/1/2/1/0001,NGA-022141,2026-05-15
NGA,09/16/1/1/1/0002,NGA-022142,2026-05-15
NGA,20/04/1/1/1/0039,NGA-022143,2026-05-15
NGA,20/04/1/1/1/0030,NGA-022144,2026-05-15
NGA,20/04/1/1/1/0021,NGA-022145,2026-05-15
NGA,20/12/1/1/1/0035,NGA-022146,2026-05-15
NGA,20/31/1/1/1/0008,NGA-022147,2026-05-15
NGA,20/18/1/1/1/0029,NGA-022148,2026-05-15
NGA,20/31/1/1/1/0004,NGA-022149,2026-05-15
NGA,20/31/1/1/1/0035,NGA-022150,2026-05-15
NGA,20/03/1/1/1/0043,NGA-022151,2026-05-15
NGA,20/16/1/1/1/0011,NGA-022152,2026-05-15
NGA,20/16/1/1/1/0009,NGA-022153,2026-05-15
NGA,20/13/1/1/1/0029,NGA-022154,2026-05-15
NGA,20/12/1/1/1/0025,NGA-022155,2026-05-15
NGA,20/07/1/1/1/0039,NGA-022156,2026-05-15
NGA,20/32/1/1/1/0041,NGA-022157,2026-05-15
NGA,20/09/1/1/1/0034,NGA-022158,2026-05-15
NGA,03/24/1/1/2/0001,NGA-022159,2026-05-15
NGA,20/12/1/1/1/0010,NGA-022160,2026-05-15
NGA,20/09/1/1/1/0014,NGA-022161,2026-05-15
NGA,20/19/1/1/1/0033,NGA-022162,2026-05-15
NGA,20/12/1/1/1/0021,NGA-022163,2026-05-15
NGA,20/12/1/1/1/0008,NGA-022164,2026-05-15
NGA,20/12/1/1/1/0028,NGA-022165,2026-05-15
NGA,20/28/1/1/1/0029,NGA-022166,2026-05-15
NGA,20/21/1/1/1/0022,NGA-022167,2026-05-15
NGA,20/30/1/2/1/0001,NGA-022168,2026-05-15
NGA,20/17/1/1/1/0029,NGA-022169,2026-05-15
NGA,20/26/1/1/1/0058,NGA-022170,2026-05-15
NGA,20/26/1/1/1/0003,NGA-022171,2026-05-15
NGA,20/27/1/1/1/0031,NGA-022172,2026-05-15
NGA,20/05/1/1/1/0053,NGA-022173,2026-05-15
NGA,20/27/1/1/1/0003,NGA-022174,2026-05-15
NGA,20/15/1/1/1/0002,NGA-022175,2026-05-15
NGA,20/11/1/1/1/0005,NGA-022176,2026-05-15
NGA,20/24/1/1/1/0014,NGA-022177,2026-05-15
NGA,20/11/1/1/2/0012,NGA-022178,2026-05-15
NGA,20/33/1/1/1/0012,NGA-022179,2026-05-15
NGA,20/33/1/1/1/0041,NGA-022180,2026-05-15
NGA,20/34/1/1/1/0008,NGA-022181,2026-05-15
NGA,20/34/1/1/1/0025,NGA-022182,2026-05-15
NGA,20/04/1/1/1/0054,NGA-022183,2026-05-15
NGA,20/04/1/1/1/0032,NGA-022184,2026-05-15
NGA,20/03/1/1/1/0048,NGA-022185,2026-05-15
NGA,20/21/1/1/1/0008,NGA-022186,2026-05-15
NGA,20/32/1/1/1/0011,NGA-022187,2026-05-15
NGA,20/18/1/1/1/0006,NGA-022188,2026-05-15
NGA,20/15/1/1/1/0005,NGA-022189,2026-05-15
NGA,20/03/1/1/1/0035,NGA-022190,2026-05-15
NGA,20/34/1/1/1/0027,NGA-022191,2026-05-15
NGA,20/05/1/1/1/0071,NGA-022192,2026-05-15
NGA,20/24/1/1/1/0053,NGA-022193,2026-05-15
NGA,20/15/1/1/1/0004,NGA-022194,2026-05-15
NGA,20/05/1/1/1/0071,NGA-022195,2026-05-15
NGA,20/18/1/1/1/0003,NGA-022196,2026-05-15
NGA,20/34/1/1/1/0033,NGA-022197,2026-05-15
NGA,20/33/1/1/1/0011,NGA-022198,2026-05-15
NGA,20/26/1/1/1/0050,NGA-022199,2026-05-15
NGA,20/26/1/1/1/0043,NGA-022200,2026-05-15
NGA,20/34/1/1/1/0012,NGA-022201,2026-05-15
NGA,20/34/1/1/1/0002,NGA-022202,2026-05-15
NGA,20/02/1/1/1/0006,NGA-022203,2026-05-15
NGA,20/11/1/1/1/0010,NGA-022204,2026-05-15
NGA,20/04/1/1/1/0026,NGA-022205,2026-05-15
NGA,20/31/1/1/1/0011,NGA-022206,2026-05-15
NGA,20/09/1/1/1/0047,NGA-022207,2026-05-15
NGA,20/09/1/1/1/0012,NGA-022208,2026-05-15
NGA,20/32/1/1/1/0005,NGA-022209,2026-05-15
NGA,20/08/1/1/1/0035,NGA-022210,2026-05-15
NGA,20/29/1/1/1/0032,NGA-022211,2026-05-15
NGA,20/12/1/1/1/0018,NGA-022212,2026-05-15
NGA,20/28/1/1/1/0027,NGA-022213,2026-05-15
NGA,20/08/1/1/1/0008,NGA-022214,2026-05-15
NGA,20/17/1/1/1/0026,NGA-022215,2026-05-15
NGA,20/28/1/1/1/0014,NGA-022216,2026-05-15
NGA,20/17/1/1/1/0034,NGA-022217,2026-05-15
NGA,20/29/1/1/1/0045,NGA-022218,2026-05-15
NGA,20/25/1/1/2/0003,NGA-022219,2026-05-15
NGA,20/29/1/1/1/0011,NGA-022220,2026-05-15
NGA,20/17/1/1/1/0032,NGA-022221,2026-05-15
NGA,20/08/1/1/1/0020,NGA-022222,2026-05-15
NGA,20/07/1/1/1/0027,NGA-022223,2026-05-15
NGA,20/13/1/1/1/0016,NGA-022224,2026-05-15
NGA,20/29/1/1/1/0018,NGA-022225,2026-05-15
NGA,20/01/1/1/1/0092,NGA-022226,2026-05-15
NGA,20/29/1/1/1/0069,NGA-022227,2026-05-15
NGA,20/17/1/1/1/0027,NGA-022228,2026-05-15
NGA,20/29/1/1/1/0044,NGA-022229,2026-05-15
NGA,20/17/1/1/1/0041,NGA-022230,2026-05-15
NGA,20/07/1/1/1/0025,NGA-022231,2026-05-15
NGA,20/29/1/1/1/0056,NGA-022232,2026-05-15
NGA,20/30/1/1/1/0012,NGA-022233,2026-05-15
NGA,20/22/1/1/1/0037,NGA-022234,2026-05-15
NGA,20/27/1/1/1/0006,NGA-022235,2026-05-15
NGA,20/30/1/1/1/0063,NGA-022236,2026-05-15
NGA,20/30/1/1/1/0029,NGA-022237,2026-05-15
NGA,20/06/1/1/1/0056,NGA-022238,2026-05-15
NGA,20/21/1/1/2/0010,NGA-022239,2026-05-15
NGA,20/06/1/1/1/0060,NGA-022240,2026-05-15
NGA,20/03/1/1/1/0037,NGA-022241,2026-05-15
NGA,20/03/1/1/1/0085,NGA-022242,2026-05-15
NGA,20/05/1/1/1/0003,NGA-022243,2026-05-15
NGA,20/26/1/1/1/0052,NGA-022244,2026-05-15
NGA,20/27/1/1/1/0007,NGA-022245,2026-05-15
NGA,20/21/1/1/2/0016,NGA-022246,2026-05-15
NGA,20/21/1/1/1/0020,NGA-022247,2026-05-15
NGA,20/03/1/1/1/0074,NGA-022248,2026-05-15
NGA,20/27/1/1/1/0047,NGA-022249,2026-05-15
NGA,20/30/1/1/1/0005,NGA-022250,2026-05-15
NGA,20/21/1/1/1/0029,NGA-022251,2026-05-15
NGA,20/19/1/1/1/0042,NGA-022252,2026-05-15
NGA,20/07/1/1/1/0069,NGA-022253,2026-05-15
NGA,20/24/1/1/1/0013,NGA-022254,2026-05-15
NGA,20/03/1/1/1/0036,NGA-022255,2026-05-15
NGA,20/05/1/1/1/0038,NGA-022256,2026-05-15
NGA,20/32/1/1/1/0024,NGA-022257,2026-05-15
NGA,20/29/1/1/1/0019,NGA-022258,2026-05-15
NGA,20/12/1/1/1/0004,NGA-022259,2026-05-15
NGA,20/06/1/1/1/0019,NGA-022260,2026-05-15
NGA,20/32/1/1/1/0021,NGA-022261,2026-05-15
NGA,20/05/1/1/1/0039,NGA-022262,2026-05-15
NGA,20/07/1/1/1/0038,NGA-022263,2026-05-15
NGA,20/20/1/1/1/0019,NGA-022264,2026-05-15
NGA,20/23/1/1/1/0043,NGA-022265,2026-05-15
NGA,20/16/1/1/1/0023,NGA-022266,2026-05-15
NGA,20/26/1/1/1/0038,NGA-022267,2026-05-15
NGA,20/07/1/1/1/0029,NGA-022268,2026-05-15
NGA,20/13/1/1/1/0018,NGA-022269,2026-05-15
NGA,20/31/1/1/1/0023,NGA-022270,2026-05-15
NGA,20/29/1/1/1/0048,NGA-022271,2026-05-15
NGA,20/15/1/1/1/0045,NGA-022272,2026-05-15
NGA,20/31/1/1/1/0031,NGA-022273,2026-05-15
NGA,20/22/1/1/1/0043,NGA-022274,2026-05-15
NGA,20/21/1/2/2/0006,NGA-022275,2026-05-15
NGA,20/04/1/1/1/0002,NGA-022276,2026-05-15
NGA,20/06/1/1/1/0004,NGA-022277,2026-05-15
NGA,20/11/1/1/1/0001,NGA-022278,2026-05-15
NGA,20/23/1/1/1/0016,NGA-022279,2026-05-15
NGA,20/29/1/1/1/0031,NGA-022280,2026-05-15
NGA,20/23/1/1/1/0028,NGA-022281,2026-05-15
NGA,20/06/1/1/1/0046,NGA-022282,2026-05-15
NGA,20/23/1/1/1/0020,NGA-022283,2026-05-15
NGA,20/18/1/1/1/0028,NGA-022284,2026-05-15
NGA,20/06/1/1/1/0063,NGA-022285,2026-05-15
NGA,20/23/1/1/1/0014,NGA-022286,2026-05-15
NGA,20/09/1/1/1/0033,NGA-022287,2026-05-15
NGA,20/31/1/1/1/0009,NGA-022288,2026-05-15
NGA,20/04/1/1/1/0038,NGA-022289,2026-05-15
NGA,20/19/1/1/1/0049,NGA-022290,2026-05-15
NGA,20/32/1/1/1/0018,NGA-022291,2026-05-15
NGA,20/26/1/1/1/0063,NGA-022292,2026-05-15
NGA,20/26/1/1/1/0005,NGA-022293,2026-05-15
NGA,20/03/1/1/1/0075,NGA-022294,2026-05-15
NGA,20/33/1/1/1/0032,NGA-022295,2026-05-15
NGA,20/11/1/1/1/0024,NGA-022296,2026-05-15
NGA,20/30/1/1/1/0007,NGA-022297,2026-05-15
NGA,20/18/1/1/1/0007,NGA-022298,2026-05-15
NGA,20/32/1/1/1/0026,NGA-022299,2026-05-15
NGA,20/23/1/1/1/0047,NGA-022300,2026-05-15
NGA,23/13/1/1/2/0031,NGA-022301,2026-05-15
NGA,20/26/1/1/1/0039,NGA-022302,2026-05-15
NGA,12/01/1/1/1/0024,NGA-022303,2026-05-15
NGA,22/03/1/1/1/0036,NGA-022304,2026-05-15
NGA,22/03/1/1/1/0055,NGA-022305,2026-05-15
NGA,22/03/1/1/1/0051,NGA-022306,2026-05-15
NGA,22/03/1/1/1/0008,NGA-022307,2026-05-15
NGA,22/03/1/2/1/0003,NGA-022308,2026-05-15
NGA,22/03/1/1/1/0045,NGA-022309,2026-05-15
NGA,22/04/1/2/2/0064,NGA-022310,2026-05-15
NGA,22/04/1/1/1/0003,NGA-022311,2026-05-15
NGA,22/04/1/1/1/0004,NGA-022312,2026-05-15
NGA,22/04/1/1/1/0035,NGA-022313,2026-05-15
NGA,22/04/1/1/1/0025,NGA-022314,2026-05-15
NGA,22/04/1/1/1/0042,NGA-022315,2026-05-15
NGA,22/04/1/1/1/0007,NGA-022316,2026-05-15
NGA,22/04/1/1/1/0015,NGA-022317,2026-05-15
NGA,22/04/1/1/1/0022,NGA-022318,2026-05-15
NGA,22/05/1/1/1/0021,NGA-022319,2026-05-15
NGA,22/05/1/1/1/0059,NGA-022320,2026-05-15
NGA,22/05/1/1/1/0069,NGA-022321,2026-05-15
NGA,22/10/1/1/1/0013,NGA-022322,2026-05-15
NGA,27/06/1/1/1/0030,NGA-022323,2026-05-15
NGA,22/11/1/1/1/0016,NGA-022324,2026-05-15
NGA,22/11/1/1/1/0062,NGA-022325,2026-05-15
NGA,22/09/1/2/1/0001,NGA-022326,2026-05-15
NGA,22/08/1/1/1/0022,NGA-022327,2026-05-15
NGA,22/11/1/1/1/0006,NGA-022328,2026-05-15
NGA,22/10/1/1/1/0037,NGA-022329,2026-05-15
NGA,22/06/1/1/2/0004,NGA-022330,2026-05-15
NGA,22/14/1/1/1/0018,NGA-022331,2026-05-15
NGA,22/14/1/1/1/0052,NGA-022332,2026-05-15
NGA,22/12/1/1/1/0072,NGA-022333,2026-05-15
NGA,22/12/1/1/1/0010,NGA-022334,2026-05-15
NGA,22/11/1/1/1/0005,NGA-022335,2026-05-15
NGA,22/11/1/1/1/0009,NGA-022336,2026-05-15
NGA,22/11/1/1/1/0048,NGA-022337,2026-05-15
NGA,22/13/1/1/1/0003,NGA-022338,2026-05-15
NGA,22/21/1/1/1/0025,NGA-022339,2026-05-15
NGA,22/16/1/1/1/0003,NGA-022340,2026-05-15
NGA,22/05/1/1/1/0003,NGA-022341,2026-05-15
NGA,22/06/1/1/1/0016,NGA-022342,2026-05-15
NGA,22/06/1/1/1/0010,NGA-022343,2026-05-15
NGA,22/12/1/1/1/0015,NGA-022344,2026-05-15
NGA,22/12/1/2/2/0004,NGA-022345,2026-05-15
NGA,22/17/1/1/1/0003,NGA-022346,2026-05-15
NGA,22/20/1/1/1/0012,NGA-022347,2026-05-15
NGA,22/19/1/1/1/0031,NGA-022348,2026-05-15
NGA,22/05/1/1/1/0012,NGA-022349,2026-05-15
NGA,22/02/1/1/1/0003,NGA-022350,2026-05-15
NGA,22/06/1/1/2/0003,NGA-022351,2026-05-15
NGA,22/05/1/1/1/0041,NGA-022352,2026-05-15
NGA,22/05/1/1/1/0040,NGA-022353,2026-05-15
NGA,22/07/1/2/1/0001,NGA-022354,2026-05-15
NGA,22/03/1/1/2/0003,NGA-022355,2026-05-15
NGA,22/05/1/1/1/0059,NGA-022356,2026-05-15
NGA,27/13/1/1/2/0045,NGA-022357,2026-05-15
NGA,09/09/1/1/2/0006,NGA-022358,2026-05-15
NGA,30/18/1/1/1/0018,NGA-022359,2026-05-15
NGA,30/18/1/1/1/0005,NGA-022360,2026-05-15
NGA,27/13/1/1/2/0051,NGA-022361,2026-05-15
NGA,27/13/1/1/1/0038,NGA-022362,2026-05-15
NGA,27/13/1/2/2/0001,NGA-022363,2026-05-15
NGA,27/20/1/1/1/0003,NGA-022364,2026-05-15
NGA,27/06/1/1/2/0002,NGA-022365,2026-05-15
NGA,27/13/1/1/2/0006,NGA-022366,2026-05-15
NGA,27/13/1/1/2/0011,NGA-022367,2026-05-15
NGA,27/20/1/1/2/0002,NGA-022368,2026-05-15
NGA,27/13/1/1/2/0002,NGA-022369,2026-05-15
NGA,27/13/1/1/1/0020,NGA-022370,2026-05-15
NGA,27/20/1/1/2/0007,NGA-022371,2026-05-15
NGA,27/20/1/1/2/0005,NGA-022372,2026-05-15
NGA,27/13/1/1/2/0004,NGA-022373,2026-05-15
NGA,27/13/1/1/2/0010,NGA-022374,2026-05-15
NGA,27/13/1/1/1/0017,NGA-022375,2026-05-15
NGA,27/13/1/1/1/0038,NGA-022376,2026-05-15
NGA,33/01/1/1/1/0018,NGA-022377,2026-05-15
NGA,03/08/1/1/1/0010,NGA-022378,2026-05-15
NGA,18/02/1/1/1/0017,NGA-022379,2026-05-15
NGA,18/12/1/1/1/0045,NGA-022380,2026-05-15
NGA,18/08/1/1/1/0002,NGA-022381,2026-05-15
NGA,18/23/1/1/1/0038,NGA-022382,2026-05-15
NGA,18/01/1/2/1/0001,NGA-022383,2026-05-15
NGA,22/20/1/1/1/0035,NGA-022384,2026-05-15
NGA,30/02/1/1/2/0010,NGA-022385,2026-05-15
NGA,30/09/1/2/2/0003,NGA-022386,2026-05-15
NGA,30/08/1/1/1/0009,NGA-022387,2026-05-15
NGA,30/09/1/1/2/0006,NGA-022388,2026-05-15
NGA,30/28/1/1/1/0006,NGA-022389,2026-05-15
NGA,30/33/1/1/1/0014,NGA-022390,2026-05-15
NGA,30/17/1/1/1/0008,NGA-022391,2026-05-15
NGA,23/11/1/1/1/0010,NGA-022392,2026-05-15
NGA,23/11/1/1/2/0004,NGA-022393,2026-05-15
NGA,30/09/1/2/2/0005,NGA-022394,2026-05-15
NGA,24/12/1/2/2/0034,NGA-022395,2026-05-15
NGA,30/13/1/1/1/0011,NGA-022396,2026-05-15
NGA,30/09/1/2/2/0004,NGA-022397,2026-05-15
NGA,30/08/1/1/1/0003,NGA-022398,2026-05-15
NGA,30/09/1/2/2/0001,NGA-022399,2026-05-15
NGA,30/14/1/1/1/0017,NGA-022400,2026-05-15
NGA,30/17/1/1/1/0017,NGA-022401,2026-05-15
NGA,30/28/1/1/2/0008,NGA-022402,2026-05-15
NGA,30/21/1/2/2/0009,NGA-022403,2026-05-15
NGA,30/13/1/1/1/0007,NGA-022404,2026-05-15
NGA,30/17/1/1/1/0010,NGA-022405,2026-05-15
NGA,23/03/1/1/2/0003,NGA-022406,2026-05-15
NGA,23/03/1/1/1/0035,NGA-022407,2026-05-15
NGA,23/02/1/2/2/0075,NGA-022408,2026-05-15
NGA,30/15/1/1/1/0002,NGA-022409,2026-05-15
NGA,23/12/1/1/1/0017,NGA-022410,2026-05-15
NGA,23/03/1/2/1/0001,NGA-022411,2026-05-15
NGA,23/03/1/1/1/0015,NGA-022412,2026-05-15
NGA,23/11/1/1/1/0013,NGA-022413,2026-05-15
NGA,30/09/1/1/1/0009,NGA-022414,2026-05-15
NGA,10/07/1/1/2/0002,NGA-022415,2026-05-15
NGA,23/03/1/1/1/0036,NGA-022416,2026-05-15
NGA,23/03/1/1/1/0017,NGA-022417,2026-05-15
NGA,23/03/1/1/1/0055,NGA-022418,2026-05-15
NGA,23/12/1/1/1/0002,NGA-022419,2026-05-15
NGA,30/13/1/1/1/0011,NGA-022420,2026-05-15
NGA,09/16/1/1/1/0042,NGA-022421,2026-05-15
NGA,23/02/1/1/2/0076,NGA-022422,2026-05-15
NGA,23/03/1/1/2/0069,NGA-022423,2026-05-15
NGA,23/03/1/1/2/0079,NGA-022424,2026-05-15
NGA,23/02/1/1/2/0079,NGA-022425,2026-05-15
NGA,23/11/1/1/1/0015,NGA-022426,2026-05-15
NGA,23/12/1/2/1/0001,NGA-022427,2026-05-15
NGA,23/02/1/1/1/0072,NGA-022428,2026-05-15
NGA,23/08/1/2/2/0002,NGA-022429,2026-05-15
NGA,23/02/1/1/1/0072,NGA-022430,2026-05-15
NGA,23/02/1/1/1/0072,NGA-022431,2026-05-15
NGA,23/02/1/1/1/0072,NGA-022432,2026-05-15
NGA,23/02/1/1/1/0072,NGA-022433,2026-05-15
